Country Name,Country Code,Region,occupational_group,occupancy_group,occupancy_category,Essential Workers,Vital Workers,Indoor Essential Workers,Indoor Vital Workers,Scaled ECA (L/s/person),Indoor Essential CADR Requirement (L/s),Indoor Vital CADR Requirement (L/s)
Namibia,NAM,Southern Africa,Retail,Commercial/Retail,Retail,36106.9739788898,2777.4595368376768,33329.514442052125,2563.8088032347787,114.0,3799564.646393942,292274.2035687648
Namibia,NAM,Southern Africa,Security,Commercial/Retail,Office,0.0,0.0,0.0,0.0,85.5,0.0,0.0
Namibia,NAM,Southern Africa,Transport,Commercial/Retail,Transportation waiting,37424.75907779017,30620.257427282868,7749.571324188873,6340.558356154534,171.0,1325176.6964362974,1084235.4789024252
Namibia,NAM,Southern Africa,Manual,Industrial,Manufacturing,61859.91841506365,34328.59318180944,37691.23964189864,23419.272324139733,142.5,5371001.648970556,3337246.306189912
Namibia,NAM,Southern Africa,Cleaning,Commercial/Retail,Office,90305.47498789735,0.0,70237.5916572535,0.0,85.5,6005314.086695175,0.0
Namibia,NAM,Southern Africa,Tech,Commercial/Retail,Office,43200.04286387855,7579.031181727325,30655.44460431126,5864.520202324592,85.5,2621040.5136686126,501416.47729875264
Namibia,NAM,Southern Africa,ArmedForces,Correctional facilities,Dayroom,9864.380577427846,3945.7522309711394,9864.380577427846,3945.7522309711394,114.0,1124539.3858267744,449815.75433070987
Niger,NER,Western Africa,Food,Industrial,Manufacturing,2735410.518104876,2685537.1746135764,636748.078239046,605577.2385569836,142.5,90736601.14906406,86294756.49437016
Niger,NER,Western Africa,Health,Health care,Patient room,282752.02031161607,181120.4699240802,260443.846938984,168111.300429133,199.5,51958547.464327306,33538204.435612034
Niger,NER,Western Africa,Retail,Commercial/Retail,Retail,2186236.0551349493,151456.99640745393,1817483.9568894473,139806.45822226518,114.0,207193171.085397,15937936.23733823
Niger,NER,Western Africa,Security,Commercial/Retail,Office,73105.97197864152,58484.77758291322,59703.210449223916,47762.568359379125,85.5,5104624.493408645,4083699.594726915
Niger,NER,Western Africa,Transport,Commercial/Retail,Transportation waiting,215345.99195436054,176192.17523538595,44591.84681883224,36484.23830631728,171.0,7625205.806020313,6238804.750380255
Niger,NER,Western Africa,Manual,Industrial,Manufacturing,712345.1070895162,314982.31943676574,480668.2149925991,216723.88348381728,142.5,68495220.63644537,30883153.396443963
Niger,NER,Western Africa,Cleaning,Commercial/Retail,Office,220157.76297628565,39262.16292672277,124337.34326352554,18813.119735721328,85.5,10630842.849031433,1608521.7374041735
Niger,NER,Western Africa,Tech,Commercial/Retail,Office,205746.28436634157,31293.452834711363,146418.15453292066,24056.53432495375,85.5,12518752.212564716,2056833.6847835458
Niger,NER,Western Africa,ArmedForces,Correctional facilities,Dayroom,18451.71353917991,7380.685415671965,18451.71353917991,7380.685415671965,114.0,2103495.3434665096,841398.137386604
Nigeria,NGA,Western Africa,Food,Industrial,Manufacturing,38765771.930286326,36046316.909492485,14424850.687791243,12725191.299795093,142.5,2055541223.0102522,1813339760.2208006
Nigeria,NGA,Western Africa,Health,Health care,Patient room,1103453.465731967,629976.0305294053,1009154.3748224516,580681.205849181,199.5,201326297.7770791,115845900.56691162
Nigeria,NGA,Western Africa,Retail,Commercial/Retail,Retail,10439201.265893033,787796.401480356,9453556.817764273,727196.6782895593,114.0,1077705477.2251272,82900421.32500976
Nigeria,NGA,Western Africa,Security,Commercial/Retail,Office,908783.846000206,727027.0768001649,742173.4742335016,593738.7793868013,85.5,63455832.046964385,50764665.63757151
Nigeria,NGA,Western Africa,Transport,Commercial/Retail,Transportation waiting,4165757.8729565856,3408347.3506008424,862606.428238485,705768.8958314876,171.0,147505699.22878093,120686481.18718438
Nigeria,NGA,Western Africa,Manual,Industrial,Manufacturing,11275001.029644754,4456594.431824388,7314354.731785898,2991491.827645372,142.5,1042295549.2794905,426287585.4394655
Nigeria,NGA,Western Africa,Cleaning,Commercial/Retail,Office,761403.1870058449,90531.07233527621,484068.14238185505,43379.47216065318,85.5,41387826.17364861,3708944.869735847
Nigeria,NGA,Western Africa,Tech,Commercial/Retail,Office,3993118.538638126,700084.8164692579,2838873.7899514493,541870.6597441267,85.5,242723709.0408489,46329941.40812284
Nigeria,NGA,Western Africa,ArmedForces,Correctional facilities,Dayroom,0.0,0.0,0.0,0.0,114.0,0.0,0.0
Netherlands,NLD,Western Europe,Food,Industrial,Manufacturing,231125.10551543397,148950.24627567804,121309.99560521932,69950.70858037188,142.5,17286674.373743754,9967975.972702993
Netherlands,NLD,Western Europe,Health,Health care,Patient room,979065.9465333774,512547.46103378513,844596.7625621652,451369.9131092278,199.5,168497054.13115194,90048297.66529094
Netherlands,NLD,Western Europe,Retail,Commercial/Retail,Retail,570554.8352251963,43888.833478861256,526666.0017463351,40512.7693651027,114.0,60039924.199082196,4618455.707621708
Netherlands,NLD,Western Europe,Security,Commercial/Retail,Office,82033.98371862085,65627.1869748967,66994.42003687371,53595.536029498966,85.5,5728022.913152702,4582418.330522162
Netherlands,NLD,Western Europe,Transport,Commercial/Retail,Transportation waiting,258146.77395458068,211210.99687192967,53454.635010797,43735.61046337937,171.0,9140742.586846286,7478789.389237872
Netherlands,NLD,Western Europe,Manual,Industrial,Manufacturing,386312.00160645595,198008.40543441413,232060.2707601979,129084.20447820505,142.5,33068588.5833282,18394499.13814422
Netherlands,NLD,Western Europe,Cleaning,Commercial/Retail,Office,136932.99352638406,4474.753156071825,101158.5953618796,2144.152553951083,85.5,8649059.903440706,183325.0433628176
Netherlands,NLD,Western Europe,Tech,Commercial/Retail,Office,293756.59448228235,96633.68939092211,221004.78415098888,76796.98856759354,85.5,18895909.044909548,6566142.522529247
Netherlands,NLD,Western Europe,ArmedForces,Correctional facilities,Dayroom,11238.418617483196,4495.367446993279,11238.418617483196,4495.367446993279,114.0,1281179.7223930843,512471.88895723387
Norway,NOR,Northern Europe,Food,Industrial,Manufacturing,72096.97423380797,54262.158954634135,37879.468499776034,26732.70895029239,142.5,5397824.261218085,3809411.0254166657
Norway,NOR,Northern Europe,Health,Health care,Patient room,425708.01584247756,202843.195135737,355444.841360835,172714.48996058185,199.5,70911245.85148658,34456540.74713608
Norway,NOR,Northern Europe,Retail,Commercial/Retail,Retail,179608.9715925965,13816.07473789204,165792.89685470448,12753.29975805419,114.0,18900390.24143631,1453876.1724181778
Norway,NOR,Northern Europe,Security,Commercial/Retail,Office,19655.817656232866,15724.654124986297,16052.25108592351,12841.80086873881,85.5,1372467.4678464602,1097973.9742771683
Norway,NOR,Northern Europe,Transport,Commercial/Retail,Transportation waiting,95584.79500040118,78205.74136396463,19792.811085941656,16194.118161224993,171.0,3384570.6956960233,2769194.205569474
Norway,NOR,Northern Europe,Manual,Industrial,Manufacturing,110333.76452846335,57556.1984593102,66431.3863841792,39481.29010333169,142.5,9466472.559745537,5626083.839724765
Norway,NOR,Northern Europe,Cleaning,Commercial/Retail,Office,37516.64801477642,1465.0991272372985,27429.635609514888,702.0266651345388,85.5,2345233.8446135228,60023.27986900307
Norway,NOR,Northern Europe,Tech,Commercial/Retail,Office,92099.9325995863,45100.42990735679,69536.28846857748,36069.1038912549,85.5,5945352.6640633745,3083908.382702294
Norway,NOR,Northern Europe,ArmedForces,Correctional facilities,Dayroom,3617.01070811692,1446.8042832467684,3617.01070811692,1446.8042832467684,114.0,412339.2207253289,164935.6882901316
Nepal,NPL,Southern Asia,Food,Industrial,Manufacturing,1687403.1509288712,1631010.044478134,576402.0851472716,541156.393615561,142.5,82137297.13348621,77114786.09021744
Nepal,NPL,Southern Asia,Health,Health care,Patient room,134308.62872243905,84356.27822904375,122551.552616718,77813.18551741395,199.5,24449034.747035243,15523730.510724083
Nepal,NPL,Southern Asia,Retail,Commercial/Retail,Retail,1240999.17582103,94957.39246340653,1139488.7095608783,87652.97765852911,114.0,129901712.88994013,9992439.453072319
Nepal,NPL,Southern Asia,Security,Commercial/Retail,Office,56990.98809382677,45592.79047506142,46542.640276625185,37234.11222130015,85.5,3979395.7436514534,3183516.594921163
Nepal,NPL,Southern Asia,Transport,Commercial/Retail,Transportation waiting,234328.00929788148,191722.9166982667,48522.46657178354,39700.19992236836,171.0,8297341.783774985,6788734.18672499
Nepal,NPL,Southern Asia,Manual,Industrial,Manufacturing,739784.092855122,279736.2141416111,432156.4108225659,173178.87515229566,142.5,61582288.54221564,24677989.709202133
Nepal,NPL,Southern Asia,Cleaning,Commercial/Retail,Office,123159.58772577358,10040.661533097691,83797.77806662387,4811.150317942644,85.5,7164710.024696341,411353.352184096
Nepal,NPL,Southern Asia,Tech,Commercial/Retail,Office,110126.12340338885,22113.238321775025,81809.66539392463,17331.093033614947,85.5,6994726.391180556,1481808.454374078
Nepal,NPL,Southern Asia,ArmedForces,Correctional facilities,Dayroom,8528.243151666851,3411.297260666741,8528.243151666851,3411.297260666741,114.0,972219.719290021,388887.88771600847
Nauru,NRU,Polynesia,Food,Industrial,Manufacturing,167.82870169232044,167.82870169232044,83.91435084616022,83.91435084616022,142.5,11957.794995577831,11957.794995577831
Nauru,NRU,Polynesia,Health,Health care,Patient room,382.6418120034757,234.16841849699162,358.99445800685305,219.76273033207625,199.5,71619.39437236718,43842.66470124921
Nauru,NRU,Polynesia,Retail,Commercial/Retail,Retail,89.09334657398213,6.853334351844779,82.24001222213735,6.3261547863182575,114.0,9375.361393323657,721.1816456402813
Nauru,NRU,Polynesia,Security,Commercial/Retail,Office,1341.7206274826217,1073.3765019860975,1095.7385124441412,876.5908099553129,85.5,93685.64281397407,74948.51425117925
Nauru,NRU,Polynesia,Transport,Commercial/Retail,Transportation waiting,276.1919169976829,225.975204816286,57.191255539924235,46.79284544175619,171.0,9779.704697327044,8001.576570540309
Nauru,NRU,Polynesia,Manual,Industrial,Manufacturing,418.43552166087386,230.71466848889153,244.24565564075067,144.1112206701052,142.5,34805.00592880697,20535.848945489994
Nauru,NRU,Polynesia,Cleaning,Commercial/Retail,Office,308.2924735187024,17.341451635427013,219.069634394453,8.309445575308777,85.5,18730.45374072573,710.4575966889004
Nauru,NRU,Polynesia,Tech,Commercial/Retail,Office,118.99453823237337,57.101915550423065,89.11776987470152,45.632082418530246,85.5,7619.56932428698,3901.543046784336
Nauru,NRU,Polynesia,ArmedForces,Correctional facilities,Dayroom,0.0,0.0,0.0,0.0,114.0,0.0,0.0
Pakistan,PAK,Southern Asia,Food,Industrial,Manufacturing,26168637.68742463,26051335.62332792,11092683.288578318,11019369.498517873,142.5,1580707368.6224103,1570260153.538797
Pakistan,PAK,Southern Asia,Health,Health care,Patient room,1278758.1137500647,826959.2398857673,1195205.5770965738,774527.8410163338,199.5,238443512.63076648,154518304.2827586
Pakistan,PAK,Southern Asia,Retail,Commercial/Retail,Retail,9701213.396926224,719575.1911182738,8634902.293419287,664223.2533399452,114.0,984378861.4497987,75721450.88075376
Pakistan,PAK,Southern Asia,Security,Commercial/Retail,Office,1183801.5769716639,947041.261577331,966771.2878601921,773417.0302881537,85.5,82658945.11204642,66127156.08963714
Pakistan,PAK,Southern Asia,Transport,Commercial/Retail,Transportation waiting,4025937.665146411,3293948.998756155,833653.7589444588,682080.3482272846,171.0,142554792.77950245,116635739.54686567
Pakistan,PAK,Southern Asia,Manual,Industrial,Manufacturing,8450497.510424117,4182348.1228762297,5301263.687396441,2685766.778889448,142.5,755430075.4539928,382721765.9917463
Pakistan,PAK,Southern Asia,Cleaning,Commercial/Retail,Office,1222251.899058602,105874.96660562264,824178.6002666414,50731.754831860846,85.5,70467270.32279783,4337565.038124102
Pakistan,PAK,Southern Asia,Tech,Commercial/Retail,Office,1010522.7171016218,212533.48778450428,725285.5656815227,165983.34724736295,85.5,62011915.86577019,14191576.189649532
Pakistan,PAK,Southern Asia,ArmedForces,Correctional facilities,Dayroom,0.0,0.0,0.0,0.0,114.0,0.0,0.0
Panama,PAN,Central America,Food,Industrial,Manufacturing,281049.8535693181,267703.54309961444,51644.88875870989,43303.444715145146,142.5,7359396.648116159,6170740.871908183
Panama,PAN,Central America,Health,Health care,Patient room,96412.29942748326,48788.33183680143,81589.17145103613,42234.530422177966,199.5,16277039.704481708,8425788.819224505
Panama,PAN,Central America,Retail,Commercial/Retail,Retail,64748.74831369388,2933.220504843481,35198.646058121776,2707.58815831706,114.0,4012645.6506258827,308665.0500481448
Panama,PAN,Central America,Security,Commercial/Retail,Office,189161.61902339524,151329.2952187162,154481.9888691061,123585.59109528491,85.5,13208210.048308572,10566568.03864686
Panama,PAN,Central America,Transport,Commercial/Retail,Transportation waiting,130359.37505579214,106657.67050019358,26993.607966098374,22085.679244989584,171.0,4615906.962202822,3776651.150893219
Panama,PAN,Central America,Manual,Industrial,Manufacturing,130339.16376750526,58292.080533981185,80556.19838526282,38349.178733283516,142.5,11479258.269899951,5464757.969492901
Panama,PAN,Central America,Cleaning,Commercial/Retail,Office,78445.31227164384,3052.534188205739,57366.93815314392,1462.6726318485835,85.5,4904873.212093805,125058.51002305388
Panama,PAN,Central America,Tech,Commercial/Retail,Office,45587.97464087682,7232.602391369652,34023.602736559944,5624.205063457083,85.5,2909018.033975875,480869.5329255806
Panama,PAN,Central America,ArmedForces,Correctional facilities,Dayroom,0.0,0.0,0.0,0.0,114.0,0.0,0.0
Peru,PER,South America,Food,Industrial,Manufacturing,4419470.750506486,3897064.5982556217,1788000.8714637489,1461497.026306959,142.5,254790124.1835842,208263326.2487417
Peru,PER,South America,Health,Health care,Patient room,498281.05550775933,286966.79062935075,451187.27040636854,262785.3075487232,199.5,90011860.44607052,52425668.85597028
Peru,PER,South America,Retail,Commercial/Retail,Retail,2501428.8196306885,151193.6890779086,1814324.2689349032,139563.40530268487,114.0,206832966.65857896,15910228.204506075
Peru,PER,South America,Security,Commercial/Retail,Office,131781.41694776705,105425.13355821365,107621.49050734309,86097.19240587446,85.5,9201637.438377833,7361309.950702267
Peru,PER,South America,Transport,Commercial/Retail,Transportation waiting,1160015.1884024332,949103.3359656272,240205.1652752513,196531.49886156924,171.0,41075083.26206797,33606886.30532834
Peru,PER,South America,Manual,Industrial,Manufacturing,972001.4025164058,407921.21706810605,631415.8653594711,261589.84382284863,142.5,89976760.81372462,37276552.74475593
Peru,PER,South America,Cleaning,Commercial/Retail,Office,690905.8280498234,83154.71157460786,438047.5163246367,39844.96596283294,85.5,37453062.64575644,3406744.5898222164
Peru,PER,South America,Tech,Commercial/Retail,Office,520567.68333758035,99940.48122583327,404807.69518530084,78804.86828043564,85.5,34611057.93834322,6737816.237977247
Peru,PER,South America,ArmedForces,Correctional facilities,Dayroom,50320.01796351288,20128.007185405157,50320.01796351288,20128.007185405157,114.0,5736482.047840469,2294592.819136188
Philippines,PHL,South-eastern Asia,Food,Industrial,Manufacturing,9121726.469959777,8841594.939543417,3509964.2559343087,3334882.049424083,142.5,500169906.470639,475220692.0429318
Philippines,PHL,South-eastern Asia,Health,Health care,Patient room,1051534.9371053975,585354.4426812342,921064.6805375254,523191.2913738812,199.5,183752403.76723632,104376662.62908931
Philippines,PHL,South-eastern Asia,Retail,Commercial/Retail,Retail,6910629.491505631,512623.95957305114,6151487.514876614,473191.34729820106,114.0,701269576.695934,53943813.59199492
Philippines,PHL,South-eastern Asia,Security,Commercial/Retail,Office,900682.748371011,720546.198696809,735557.5778363257,588446.0622690605,85.5,62890172.90500585,50312138.32400467
Philippines,PHL,South-eastern Asia,Transport,Commercial/Retail,Transportation waiting,2760179.095381029,2258328.3507662965,571552.2369223344,467633.6483910008,171.0,97735432.51371919,79965353.87486114
Philippines,PHL,South-eastern Asia,Manual,Industrial,Manufacturing,2893491.0803771275,1480522.3050494518,1728578.3238216913,919615.3908164086,142.5,246322411.144591,131045193.19133823
Philippines,PHL,South-eastern Asia,Cleaning,Commercial/Retail,Office,1367336.3619098854,104469.07882843805,938701.3262181653,50058.10027195991,85.5,80258963.39165314,4279967.573252573
Philippines,PHL,South-eastern Asia,Tech,Commercial/Retail,Office,693987.8291210389,129585.97130735373,504666.8692477891,100952.6080676976,85.5,43149017.32068597,8631447.989788145
